Date,Price,Open,High,Low
19-Sep-03,84.61,84.57,85.05,84.24
22-Sep-03,82.96,83.65,84,82.74
23-Sep-03,82.73,82.88,83.06,82.05
24-Sep-03,82.77,82.82,82.97,81.97
25-Sep-03,83.17,82.87,83.3,82.51
26-Sep-03,82.48,83.09,83.19,82.35
29-Sep-03,81.97,82.44,82.49,81.61
30-Sep-03,82.44,82.01,82.87,81.7
1-Oct-03,82.14,82.41,82.71,81.93
2-Oct-03,82.59,82.15,82.84,82
3-Oct-03,82.48,82.61,82.92,82.16
6-Oct-03,82.76,82.47,82.89,82.24
7-Oct-03,82.6,82.76,82.92,82.14
8-Oct-03,82.08,82.48,82.77,81.98
9-Oct-03,81.49,82.16,82.39,81.25
10-Oct-03,82.26,81.43,82.39,80.86
13-Oct-03,82.53,82.24,82.59,81.72
14-Oct-03,82.23,82.45,83.01,82.02
15-Oct-03,82.49,82.16,82.83,82.12
16-Oct-03,83.29,82.47,83.53,82.36
17-Oct-03,83.15,83.24,83.55,83.01
20-Oct-03,83.61,83.06,83.88,82.66
21-Oct-03,83.15,83.51,83.67,82.88
22-Oct-03,83.6,83.15,83.74,83.01
23-Oct-03,83.86,83.78,83.9,83.68
24-Oct-03,83.54,83.78,84.31,83.33
27-Oct-03,82.91,83.55,83.63,82.53
28-Oct-03,82.66,82.68,82.88,82.28
29-Oct-03,82.59,82.56,82.71,82.28
30-Oct-03,82.78,82.58,83.23,82.26
31-Oct-03,83.29,82.68,83.69,82.53
3-Nov-03,83.15,83.2,83.67,82.82
4-Nov-03,82.45,83.01,83.2,81.95
5-Nov-03,82.34,82.39,82.75,82.12
6-Nov-03,82.4,82.36,82.63,82.16
7-Nov-03,82.67,82.26,83.21,81.98
10-Nov-03,82.79,82.6,82.87,82.1
11-Nov-03,82.86,82.81,83.2,82.54
12-Nov-03,83.49,82.83,83.83,82.72
13-Nov-03,83.21,83.45,83.62,82.96
14-Nov-03,83.18,83.2,83.42,83
17-Nov-03,83.05,83.06,84.06,82.76
18-Nov-03,83.26,83.03,83.37,82.64
19-Nov-03,83.74,83.16,83.96,82.62
20-Nov-03,83.69,83.71,83.88,83.34
21-Nov-03,83.48,83.64,83.85,82.95
24-Nov-03,82.98,83.44,83.69,82.64
25-Nov-03,83.56,82.96,83.73,82.79
26-Nov-03,83.6,83.5,84.08,83.28
27-Nov-03,83.44,83.58,83.75,83.25
28-Nov-03,84.34,83.4,84.7,83.38
1-Dec-03,83.89,84.36,84.73,83.75
2-Dec-03,83.7,83.87,84.2,83.4
3-Dec-03,83.27,83.7,83.91,83.06
4-Dec-03,82.6,83.2,83.35,82.13
5-Dec-03,82.51,82.46,83.06,82.25
8-Dec-03,82.7,82.48,82.9,82.2
9-Dec-03,81.87,82.67,82.88,81.64
10-Dec-03,82.76,81.93,83.11,81.8
11-Dec-03,82.01,82.8,82.92,81.35
12-Dec-03,81.85,81.87,82.38,81.55
15-Dec-03,81.99,81.75,82.14,81.45
16-Dec-03,81,81.97,82.16,80.82
17-Dec-03,81.07,80.95,81.15,80.49
18-Dec-03,80.9,80.98,81.37,80.66
19-Dec-03,80.67,80.97,81.03,80.32
22-Dec-03,80.8,80.61,80.97,80.23
23-Dec-03,81.18,80.71,81.4,80.52
24-Dec-03,82.17,81.15,82.2,81.08
25-Dec-03,81.84,82.12,82.19,81.59
26-Dec-03,82.25,81.87,82.32,81.55
29-Dec-03,81.72,81.93,82.02,81.26
30-Dec-03,82.79,81.71,82.94,81.44
31-Dec-03,82.78,82.72,83.53,82.52
1-Jan-04,82.91,82.56,83.01,82.53
2-Jan-04,83.08,82.87,83.14,82.28
5-Jan-04,82.98,83.07,83.43,82.41
6-Jan-04,82.6,82.87,83.25,82.5
7-Jan-04,82.46,82.55,82.68,82.09
8-Jan-04,83,82.36,83.27,81.89
9-Jan-04,83.89,82.94,84.64,82.93
12-Jan-04,83.62,83.87,83.98,83.35
13-Jan-04,83.57,83.6,83.75,83.19
14-Jan-04,82.38,83.5,83.63,82.02
15-Jan-04,82.17,82.3,82.6,81.59
16-Jan-04,82.08,82.1,82.45,81.45
19-Jan-04,82.4,82.03,82.53,81.66
20-Jan-04,82.85,82.32,83.51,82.2
21-Jan-04,82.22,82.86,83.1,81.78
22-Jan-04,81.74,82.16,82.36,81.54
23-Jan-04,81.22,81.74,82.08,80.37
26-Jan-04,80.92,81.03,81.17,80.62
27-Jan-04,80.92,80.86,81.08,80.52
28-Jan-04,80.06,80.89,81.52,79.56
29-Jan-04,79.66,79.99,80.13,79.21
30-Jan-04,79.85,79.63,80.07,79.11
2-Feb-04,78.98,79.67,79.86,78.58
3-Feb-04,78.89,78.79,79.58,78.68
4-Feb-04,79.13,78.84,79.31,78.36
5-Feb-04,79.21,79.06,79.4,78.76
6-Feb-04,79.68,79.07,79.93,78.83
9-Feb-04,79.59,79.59,79.98,79.32
10-Feb-04,79.29,79.49,79.82,79.16
11-Feb-04,80.27,79.24,80.3,79.07
12-Feb-04,79.91,80.2,80.35,79.7
13-Feb-04,80.15,79.83,80.63,79.55
16-Feb-04,80.17,80.14,80.26,79.87
17-Feb-04,80.67,80.14,80.84,80
18-Feb-04,80.69,80.6,81.03,80.33
19-Feb-04,80.54,80.56,80.82,80.18
20-Feb-04,81.56,80.38,81.73,80.26
23-Feb-04,81.1,81.46,81.64,80.58
24-Feb-04,81.45,81.01,81.54,80.81
25-Feb-04,81.76,81.33,81.9,80.98
26-Feb-04,81.67,81.67,82.01,81.25
27-Feb-04,81.66,81.64,81.77,80.7
1-Mar-04,81.37,81.62,81.91,81.23
2-Mar-04,82.04,81.45,82.26,81.2
3-Mar-04,82.2,81.93,82.42,81.16
4-Mar-04,83.32,82.11,83.41,81.9
5-Mar-04,84.76,83.31,84.97,83.12
8-Mar-04,84.25,84.83,85.08,83.96
9-Mar-04,84.05,84.16,84.53,83.54
10-Mar-04,83.59,84.02,84.27,83.25
11-Mar-04,84,83.61,84.1,83.14
12-Mar-04,83.02,83.88,84.41,82.64
15-Mar-04,82.72,82.88,83.37,81.9
16-Mar-04,81.77,82.62,82.79,81.38
17-Mar-04,80.9,81.51,81.83,80.32
18-Mar-04,80.34,80.85,80.97,79.48
19-Mar-04,80.08,80.4,80.91,79.92
22-Mar-04,80.12,80.01,80.75,79.99
23-Mar-04,80.11,80.11,80.44,79.9
24-Mar-04,79.16,80.07,80.38,78.97
25-Mar-04,79.85,79.1,79.95,78.93
26-Mar-04,80.32,79.7,80.5,79.37
29-Mar-04,80.66,80.07,80.74,79.81
30-Mar-04,80.87,80.59,81.22,80.46
31-Mar-04,79.65,80.89,81.06,78.91
1-Apr-04,79.38,79.46,79.68,78.59
2-Apr-04,79.46,79.27,80.02,79.15
5-Apr-04,79.89,79.43,80.31,79.13
6-Apr-04,80.82,79.89,81.62,79.83
7-Apr-04,80.42,80.68,80.96,79.69
8-Apr-04,80.03,80.32,80.85,79.54
9-Apr-04,80.17,80.03,80.49,79.79
12-Apr-04,78.97,80.02,80.21,78.49
13-Apr-04,79.86,78.89,80.17,78.58
14-Apr-04,80.8,79.8,81.02,79.75
15-Apr-04,80.51,80.76,81.29,80.28
16-Apr-04,80.19,80.46,80.96,79.76
19-Apr-04,80.64,80.03,80.73,79.98
20-Apr-04,80.22,80.51,80.88,79.4
21-Apr-04,80.53,80.08,80.78,79.8
22-Apr-04,80.71,80.4,81.08,80.2
23-Apr-04,80.22,80.69,81,79.91
26-Apr-04,80.63,80.09,80.7,79.86
27-Apr-04,80.99,80.49,81.33,80.19
28-Apr-04,80.01,80.96,81.16,79.84
29-Apr-04,80.33,80.02,81.13,79.9
30-Apr-04,80.59,80.2,80.69,79.94
3-May-04,80.33,80.4,80.62,79.83
4-May-04,79.83,80.26,80.77,79.71
5-May-04,79.13,79.77,80.08,78.63
6-May-04,79.72,79.08,79.98,79.03
7-May-04,81.21,79.65,81.34,79.6
10-May-04,81.77,81.03,81.98,80.89
11-May-04,81.51,81.8,82.02,81.33
12-May-04,81.42,81.5,81.77,81.12
13-May-04,82.21,81.36,82.48,81.27
14-May-04,82.26,82.27,82.51,81.81
17-May-04,81.9,82.15,82.62,81.56
18-May-04,82.22,81.81,82.28,81
19-May-04,82.21,82.14,82.28,81.2
20-May-04,82.47,82.03,82.71,81.7
21-May-04,81.85,82.33,82.51,81.37
24-May-04,82.43,81.67,82.64,81.59
25-May-04,81.5,82.44,82.74,81.3
26-May-04,81.56,81.46,81.86,81.13
27-May-04,81.69,81.52,81.86,81.27
28-May-04,80.73,81.59,81.84,80.5
31-May-04,80.4,80.95,81.08,80
1-Jun-04,80.93,80.28,81,79.94
2-Jun-04,80.79,80.76,81.25,80.62
3-Jun-04,81.4,80.73,82.15,80.59
4-Jun-04,82.35,81.45,82.57,81.25
7-Jun-04,81.39,82.11,82.28,81.25
8-Jun-04,81.26,81.33,82.01,81.15
9-Jun-04,81.17,81.24,81.47,80.33
10-Jun-04,80.37,81.03,81.3,80.2
11-Jun-04,80.66,80.36,81.08,80.27
14-Jun-04,80.77,80.75,81.68,80.46
15-Jun-04,79.97,80.68,80.95,79.76
16-Jun-04,80.16,79.94,80.25,79.65
17-Jun-04,79.88,80.05,80.21,79.37
18-Jun-04,79.7,79.7,79.92,79.24
21-Jun-04,79.78,79.6,80,79.14
22-Jun-04,80.4,79.73,80.64,79.3
23-Jun-04,79.8,80.26,80.42,79.59
24-Jun-04,79.65,79.72,79.93,79.33
25-Jun-04,79.66,79.55,80.21,79.48
28-Jun-04,80.07,79.62,80.47,79.54
29-Jun-04,80.46,80.02,80.94,79.89
30-Jun-04,81.65,80.38,81.9,80.28
1-Jul-04,81.43,81.55,81.69,80.84
2-Jul-04,81.81,81.38,82.1,81.33
5-Jul-04,82.26,81.85,82.43,81.78
6-Jul-04,82.46,82.25,82.98,82.13
7-Jul-04,82.23,82.41,82.59,81.8
8-Jul-04,82.7,82.14,82.77,82.02
9-Jul-04,82.08,82.7,82.76,81.67
12-Jul-04,82.1,82.04,82.3,81.64
13-Jul-04,82.36,82.09,82.79,81.71
14-Jul-04,82.54,82.26,83.11,82.17
15-Jul-04,82.94,82.42,83.07,82.26
16-Jul-04,82.94,82.91,83.29,82.44
19-Jul-04,82.82,83.04,83.24,82.4
20-Jul-04,82.7,82.72,83.14,82.33
21-Jul-04,83.12,82.63,83.21,82.36
22-Jul-04,83.28,82.98,83.58,82.49
23-Jul-04,83.36,83.35,83.78,83.08
26-Jul-04,82.56,83.37,83.52,82.38
27-Jul-04,83.23,82.47,83.38,82.29
28-Jul-04,84.01,83.17,84.3,82.99
29-Jul-04,84.51,83.94,84.68,83.8
30-Jul-04,83.69,84.48,84.68,83.44
2-Aug-04,83.09,83.43,83.9,83.01
3-Aug-04,84.03,83.1,84.07,82.97
4-Aug-04,84.4,83.92,84.86,83.83
5-Aug-04,84.76,84.34,84.85,84.15
6-Aug-04,84.26,84.75,84.89,83.84
9-Aug-04,83.95,84.04,84.36,83.79
10-Aug-04,84.29,83.96,84.57,83.79
11-Aug-04,83.66,84.28,84.39,83.49
12-Aug-04,83.28,83.64,83.91,83.13
13-Aug-04,84.61,83.18,84.68,83.14
16-Aug-04,84.57,84.29,84.89,84.13
17-Aug-04,84.2,84.47,84.8,83.9
18-Aug-04,83.91,83.98,84.34,83.48
19-Aug-04,84.34,83.87,84.44,83.76
20-Aug-04,84.1,84.31,84.52,83.94
23-Aug-04,84.07,84.06,84.4,83.63
24-Aug-04,83.92,83.99,84.49,83.6
25-Aug-04,84.42,83.79,84.7,83.62
26-Aug-04,83.82,84.36,84.46,83.39
27-Aug-04,83.52,83.83,83.96,83.28
30-Aug-04,83.4,83.43,83.89,83.19
31-Aug-04,83.15,83.38,83.64,82.58
1-Sep-04,83.72,83.1,83.93,82.95
2-Sep-04,84.22,83.66,84.34,83.51
3-Sep-04,84.95,84.15,85.25,83.9
6-Sep-04,84.84,84.96,85.14,84.59
7-Sep-04,84.96,84.77,85.23,84.22
8-Sep-04,84.79,84.9,85.03,84.43
9-Sep-04,85.15,84.7,85.43,84.51
10-Sep-04,84.89,85.05,85.61,84.73
13-Sep-04,84.57,84.85,85.39,84.46
14-Sep-04,84.75,84.49,84.87,84.21
15-Sep-04,84.85,84.71,85.05,84.22
16-Sep-04,84.95,84.79,85.15,84.47
17-Sep-04,84.59,84.9,85.28,84.32
20-Sep-04,84.92,84.63,85.03,84.33
21-Sep-04,85.27,84.85,85.47,84.8
22-Sep-04,86.22,85.24,86.3,85.09
23-Sep-04,86.59,86.18,86.65,86.08
24-Sep-04,86.98,86.58,87.09,86.21
27-Sep-04,87.48,86.65,87.57,86.57
28-Sep-04,87.55,87.44,87.89,87.18
29-Sep-04,87.31,87.55,87.63,86.95
30-Sep-04,87.16,87.25,87.67,86.72
1-Oct-04,87.66,87.15,87.69,87.01
4-Oct-04,87.2,87.61,87.88,87.04
5-Oct-04,88.18,87.07,88.28,86.9
6-Oct-04,88.39,88.15,88.57,87.76
7-Oct-04,88.23,88.3,88.8,88.01
8-Oct-04,87.51,88.17,88.31,87.29
11-Oct-04,87.11,87.53,87.59,86.91
12-Oct-04,87.35,87.41,87.58,87
13-Oct-04,87.38,87.34,87.45,86.54
14-Oct-04,87.25,87.32,87.59,86.94
15-Oct-04,87.29,87.17,87.39,86.53
18-Oct-04,86.95,87.05,87.4,86.75
19-Oct-04,86.02,86.88,87.01,85.93
20-Oct-04,86.95,86.02,87.12,86
21-Oct-04,86.44,86.87,87.06,86.09
22-Oct-04,86.92,86.44,87.03,86.28
25-Oct-04,87.39,87.03,87.62,86.67
26-Oct-04,87.15,87.32,87.64,86.83
27-Oct-04,86.84,87.22,87.52,86.69
28-Oct-04,87.12,86.87,87.3,86.33
29-Oct-04,86.84,86.86,87.13,86.57
1-Nov-04,87.02,86.87,87.37,86.75
2-Nov-04,86.66,87.03,87.22,86.47
3-Nov-04,87.89,86.51,87.94,86.4
4-Nov-04,87.83,87.81,88.22,87.59
5-Nov-04,88.16,87.83,88.31,87.63
8-Nov-04,88.37,88.11,88.67,87.93
9-Nov-04,88.1,88.27,88.78,87.97
10-Nov-04,89.72,88.11,89.79,87.96
11-Nov-04,89.13,89.66,89.76,88.94
12-Nov-04,88.53,89.11,89.34,88.17
15-Nov-04,87.69,88.43,88.58,87.53
16-Nov-04,88.11,87.69,88.41,87.58
17-Nov-04,87.01,87.99,88.3,86.93
18-Nov-04,86.43,87.06,87.26,86.15
19-Nov-04,86.39,86.39,86.63,85.62
22-Nov-04,86.99,86.52,87.32,86.18
23-Nov-04,87.18,87,87.27,86.77
24-Nov-04,87.12,87.07,87.51,86.78
25-Nov-04,87.09,87.13,87.39,86.79
26-Nov-04,87.25,87.05,87.61,86.84
29-Nov-04,86.7,87.18,87.36,86.49
30-Nov-04,86.81,86.7,87.05,86.12
1-Dec-04,86.72,86.71,87.02,86.25
2-Dec-04,86.49,86.67,86.98,86.14
3-Dec-04,85.71,86.4,86.94,85.26
6-Dec-04,85.99,85.7,86.23,85.17
7-Dec-04,85.14,85.95,86.15,84.8
8-Dec-04,85.72,85.11,85.72,84.9
9-Dec-04,85.64,85.62,85.85,85.08
10-Dec-04,85.82,85.55,86.3,85.44
13-Dec-04,85.42,85.95,86.2,84.91
14-Dec-04,85.41,85.31,85.59,84.72
15-Dec-04,85.15,85.32,85.49,84.52
16-Dec-04,84.94,85.05,85.28,83.91
17-Dec-04,84.9,84.81,85.25,84.4
20-Dec-04,84.69,84.63,85.22,84.39
21-Dec-04,84.78,84.74,85.36,84.25
22-Dec-04,83.92,84.73,85.09,83.45
23-Dec-04,84.14,83.92,84.22,83.58
24-Dec-04,84.31,84.03,84.41,83.7
27-Dec-04,84.51,84.21,84.88,84.09
28-Dec-04,84.67,84.52,84.93,84.34
29-Dec-04,85.77,84.59,85.95,84.57
30-Dec-04,85.63,85.63,86.02,85.19
31-Dec-04,85.15,85.54,85.7,84.77
3-Jan-05,85.05,85.42,85.7,84.66
4-Jan-05,85.59,85.05,85.67,84.74
5-Jan-05,84.89,85.35,85.62,84.66
6-Jan-05,85.01,84.95,85.47,84.64
7-Jan-05,85.11,84.95,85.4,84.44
10-Jan-05,85.22,84.95,85.66,84.87
11-Jan-05,84.86,85.24,85.57,84.67
12-Jan-05,85.31,84.71,85.74,84.48
13-Jan-05,85.2,85.15,85.52,84.87
14-Jan-05,83.94,85.15,85.32,83.5
17-Jan-05,83.83,83.71,84.11,83.62
18-Jan-05,83.56,83.82,84.24,83.45
19-Jan-05,83.76,83.58,84.34,83.18
20-Jan-05,83.85,83.67,83.98,83.22
21-Jan-05,84.11,83.8,84.74,83.7
24-Jan-05,83.81,84.05,84.79,83.66
25-Jan-05,84.23,83.8,84.64,83.64
26-Jan-05,83.54,84.13,84.3,83.18
27-Jan-05,83.3,83.56,83.95,83.04
28-Jan-05,83.4,83.23,83.56,82.67
31-Jan-05,83.55,83.49,83.81,83.18
1-Feb-05,83.95,83.54,84.07,83.4
2-Feb-05,83.76,83.83,84.31,83.52
3-Feb-05,84.17,83.6,84.3,83.58
4-Feb-05,83.39,84.13,84.33,82.86
7-Feb-05,83.53,83.5,83.75,83.04
8-Feb-05,84.84,83.45,84.86,83.33
9-Feb-05,84.53,84.83,84.99,84.37
10-Feb-05,85.26,84.56,85.34,84.41
11-Feb-05,85.46,85.18,85.55,84.91
14-Feb-05,85.23,85.2,85.47,84.75
15-Feb-05,84.83,85.21,85.37,84.55
16-Feb-05,85.22,84.82,85.41,84.68
17-Feb-05,85.88,85.2,86,85
18-Feb-05,85.74,85.74,86.12,85.41
21-Feb-05,85.58,85.76,85.99,85.27
22-Feb-05,84.98,85.57,85.62,84.44
23-Feb-05,84.46,84.87,85.42,84.26
24-Feb-05,85.03,84.14,85.08,83.86
25-Feb-05,84.97,84.98,85.15,84.49
28-Feb-05,84.77,84.92,85.03,84.42
1-Mar-05,84.16,84.75,84.88,83.79
2-Mar-05,84.54,84.12,84.62,83.95
3-Mar-05,84.62,84.47,84.76,83.95
4-Mar-05,85.06,84.6,85.15,84.5
7-Mar-05,85.57,85.01,85.66,84.8
8-Mar-05,86.22,85.51,86.41,85.25
9-Mar-05,86.22,86.24,86.66,85.88
10-Mar-05,86.4,86.14,86.82,86.05
11-Mar-05,86.29,86.36,86.59,85.86
14-Mar-05,86.88,86.07,87.14,86.01
15-Mar-05,86.54,86.76,87.02,86.41
16-Mar-05,86.42,86.62,86.73,86.34
17-Mar-05,87.01,86.43,87.31,86.16
18-Mar-05,87.15,86.98,87.33,86.76
21-Mar-05,86.8,86.99,87.25,86.62
22-Mar-05,87.35,86.78,87.63,86.53
23-Mar-05,87.2,87.31,87.51,86.78
24-Mar-05,87.49,87.06,87.74,86.96
25-Mar-05,87.31,87.49,87.74,87.15
28-Mar-05,87.85,87.23,88.03,87.21
29-Mar-05,88.75,88,89,87.82
30-Mar-05,88.34,88.77,88.99,88.03
31-Mar-05,88.57,88.35,88.71,87.8
1-Apr-05,88.61,88.49,88.81,88.07
4-Apr-05,88.55,88.4,88.89,88.38
5-Apr-05,88.81,88.51,89,88.44
6-Apr-05,88.94,88.73,89.18,88.4
7-Apr-05,88.81,88.87,89,88.52
8-Apr-05,88.05,88.75,88.91,87.92
11-Apr-05,87.35,88.09,88.42,87.07
12-Apr-05,87.03,87.37,87.92,86.9
13-Apr-05,86.67,86.96,87.15,86.58
14-Apr-05,87.12,86.64,87.3,86.57
15-Apr-05,86.49,87.1,87.35,86.31
18-Apr-05,86.15,86.38,86.63,85.84
19-Apr-05,86.31,86,86.37,85.66
20-Apr-05,86.04,86.35,86.53,85.94
21-Apr-05,86.28,86.07,86.79,86.02
22-Apr-05,85.81,86.21,86.33,85.49
25-Apr-05,85.44,85.51,85.89,85.13
26-Apr-05,85.19,85.44,85.62,84.86
27-Apr-05,84.74,85.23,85.46,84.49
28-Apr-05,84.74,84.69,85.02,84.26
29-Apr-05,83.14,84.7,84.8,83.04
2-May-05,83.8,83.36,83.86,83.12
3-May-05,83.88,83.72,84.01,83.48
4-May-05,83.84,83.69,84.09,83.27
5-May-05,83.92,83.82,84.02,83.55
6-May-05,84.57,83.92,84.71,83.8
9-May-05,85.37,84.6,85.41,84.54
10-May-05,85.36,85.37,85.63,85.08
11-May-05,84.81,85.27,85.37,84.42
12-May-05,85.38,84.77,85.51,84.65
13-May-05,84.82,85.36,85.57,84.62
16-May-05,84.15,84.77,85.11,84
17-May-05,85.05,84.11,85.07,83.89
18-May-05,84.96,84.89,85.22,84.6
19-May-05,85.54,84.94,85.56,84.7
20-May-05,85.45,85.49,85.8,85.28
23-May-05,85.61,85.4,85.72,85.31
24-May-05,85.43,85.52,85.67,84.9
25-May-05,85.24,85.39,85.59,84.96
26-May-05,85.24,85.14,85.5,85.02
27-May-05,86.11,85.22,86.24,85.07
30-May-05,85.99,85.91,86.08,85.61
31-May-05,86.53,85.9,86.62,85.55
1-Jun-05,87.07,86.45,87.19,86.16
2-Jun-05,86.72,87.02,87.2,86.35
3-Jun-05,86.31,86.68,86.82,86.16
6-Jun-05,85.89,86.35,86.53,85.65
7-Jun-05,85.57,85.91,86.04,85.17
8-Jun-05,85.71,85.51,85.97,85.4
9-Jun-05,85.47,85.68,85.8,85.33
10-Jun-05,86.74,85.49,87.06,85.26
13-Jun-05,87.21,86.77,87.35,86.44
14-Jun-05,87.42,87.16,87.47,86.82
15-Jun-05,88.36,87.35,88.44,87.12
16-Jun-05,88.09,88.17,88.38,87.77
17-Jun-05,88.27,88.06,88.45,87.78
20-Jun-05,88.46,88.34,89.02,88.14
21-Jun-05,87.78,88.45,88.58,87.72
22-Jun-05,88.2,87.81,88.37,87.73
23-Jun-05,88.29,88.1,88.5,87.57
24-Jun-05,88.49,88.31,89.04,88.19
27-Jun-05,88.89,88.49,89.12,88.21
28-Jun-05,89.21,88.76,89.47,88.67
29-Jun-05,89.93,89.12,90.13,89.05
30-Jun-05,90.45,89.88,90.67,89.39
1-Jul-05,89.95,90.35,90.61,89.74
4-Jul-05,89.98,89.68,90.04,89.37
5-Jul-05,89.82,89.94,90.32,89.59
6-Jul-05,90.75,89.83,90.87,89.65
7-Jul-05,91.18,90.86,91.32,90.2
8-Jul-05,92.09,91.29,92.15,91.11
11-Jul-05,91.89,91.99,92.43,91.7
12-Jul-05,92.07,91.79,92.34,91.38
13-Jul-05,92.61,91.98,93.1,91.93
14-Jul-05,92.58,92.64,93.26,92.3
15-Jul-05,92.03,92.53,92.81,91.78
18-Jul-05,92,91.94,92.25,91.63
19-Jul-05,92.42,91.96,92.79,91.71
20-Jul-05,92.46,92.42,93.08,92.1
21-Jul-05,90.61,92.3,92.53,90.34
22-Jul-05,91.48,90.56,91.58,90.54
25-Jul-05,91.41,91.27,91.94,91.12
26-Jul-05,91.49,91.42,92,91.08
27-Jul-05,90.95,91.36,91.62,90.48
28-Jul-05,91.14,90.92,91.5,90.62
29-Jul-05,92.08,91.06,92.17,90.86
1-Aug-05,92.63,92.03,92.78,91.6
2-Aug-05,91.4,92.68,92.78,91.33
3-Aug-05,91.31,91.33,92.1,91.19
4-Aug-05,91.62,91.32,92.02,91.13
5-Aug-05,92.04,91.66,92.2,91.31
8-Aug-05,92.36,92.13,92.46,91.8
9-Aug-05,92.3,92.36,92.48,91.91
10-Aug-05,91.38,92.19,92.31,90.98
11-Aug-05,91.26,91.38,91.72,90.93
12-Aug-05,91.4,91.18,91.86,91.07
15-Aug-05,90.99,91.48,91.83,90.94
16-Aug-05,91.39,91.02,91.54,90.63
17-Aug-05,90.53,91.42,91.64,90.44
18-Aug-05,90.71,90.34,91.01,90.34
19-Aug-05,91.22,90.61,91.29,90.44
22-Aug-05,91.3,91.13,91.34,90.45
23-Aug-05,91.82,91.23,91.98,90.99
24-Aug-05,92.57,91.74,92.71,91.68
25-Aug-05,92.39,92.54,92.94,92.15
26-Aug-05,91.75,92.32,92.61,91.53
29-Aug-05,92.27,91.91,92.84,91.83
30-Aug-05,93.34,92.24,93.65,92.19
31-Aug-05,93.08,93.34,93.85,93
1-Sep-05,92.78,93.14,93.4,92.57
2-Sep-05,92.42,92.77,93.02,92
5-Sep-05,91.75,92.28,92.4,91.54
6-Sep-05,92.17,91.75,92.55,91.57
7-Sep-05,92.62,92.07,93.01,91.86
8-Sep-05,93.55,92.57,93.61,92.47
9-Sep-05,93.13,93.5,93.9,92.98
12-Sep-05,92.97,92.75,93.14,92.48
13-Sep-05,93.64,92.91,94.05,92.74
14-Sep-05,93.46,93.52,93.83,92.92
15-Sep-05,93.39,93.42,93.64,92.67
16-Sep-05,94.44,93.31,94.55,93.23
19-Sep-05,95.49,94.27,95.55,94.15
20-Sep-05,95.67,95.44,95.83,95.08
21-Sep-05,95.35,95.72,95.84,94.94
22-Sep-05,95.15,95.28,95.81,95.1
23-Sep-05,96.16,95.21,96.27,94.67
26-Sep-05,95.67,95.77,96.09,95.21
27-Sep-05,96.15,95.65,96.58,95.59
28-Sep-05,96.29,96.06,96.51,95.65
29-Sep-05,96.51,96.22,96.69,95.86
30-Sep-05,97.57,96.49,97.94,96.24
3-Oct-05,97.89,97.56,98.24,97.48
4-Oct-05,97.44,97.8,98.18,97.23
5-Oct-05,96.33,97.49,97.61,96.22
6-Oct-05,95.88,96.21,96.69,95.61
7-Oct-05,96.95,95.92,97.09,95.86
10-Oct-05,96.98,96.74,97.47,96.55
11-Oct-05,97.36,97.03,97.52,96.49
12-Oct-05,97.66,97.36,97.88,97.23
13-Oct-05,96.84,97.52,98.05,96.52
14-Oct-05,96.11,96.75,97.19,95.91
17-Oct-05,97.41,96.2,97.54,96.06
18-Oct-05,98.29,97.39,98.35,97.36
19-Oct-05,98.1,98.22,98.56,97.78
20-Oct-05,97.86,98.09,98.65,97.76
21-Oct-05,97.6,97.89,98.21,97.47
24-Oct-05,97.29,97.48,97.77,96.74
25-Oct-05,97.93,97.17,98.04,97.11
26-Oct-05,99.06,97.81,99.11,97.63
27-Oct-05,98.47,99.01,99.35,98.32
28-Oct-05,98.23,98.49,98.68,97.92
31-Oct-05,98.53,98.21,99,98.07
1-Nov-05,99.27,98.46,99.41,98.34
2-Nov-05,99.11,99.22,99.47,98.76
3-Nov-05,99.17,99.07,99.5,98.89
4-Nov-05,99.97,99.11,100.6,99.07
7-Nov-05,99.03,99.84,99.92,98.64
8-Nov-05,98.88,99.14,99.22,98.16
9-Nov-05,99.13,98.94,99.38,98.38
10-Nov-05,99.26,99.03,99.76,98.88
11-Nov-05,99.08,99.23,99.33,98.82
14-Nov-05,99.51,99.14,99.7,98.82
15-Nov-05,99.67,99.55,99.9,99.25
16-Nov-05,99.84,99.66,100.16,99.55
17-Nov-05,100.04,99.8,100.19,99.31
18-Nov-05,100.17,99.98,100.51,99.82
21-Nov-05,100.55,100.23,100.83,99.75
22-Nov-05,101.17,100.63,101.48,100.46
23-Nov-05,101.29,101.05,101.53,100.7
24-Nov-05,101.54,101.23,101.62,101.11
25-Nov-05,102.3,101.43,102.51,101.37
28-Nov-05,101.72,102.3,102.63,101.43
29-Nov-05,102.37,101.8,102.45,101.58
30-Nov-05,102.78,102.3,102.93,101.99
1-Dec-05,103.47,102.73,103.64,102.36
2-Dec-05,103.77,103.36,104.26,103.2
5-Dec-05,104.41,104.16,104.64,104.02
6-Dec-05,104.41,104.39,105.07,104.27
7-Dec-05,104.43,104.37,104.64,103.81
8-Dec-05,103.81,104.34,104.48,103.48
9-Dec-05,104.31,103.81,104.35,103.65
12-Dec-05,103.96,104.24,104.72,103.68
13-Dec-05,104.27,103.96,104.59,103.9
14-Dec-05,101.79,104.23,104.54,101.19
15-Dec-05,100.27,101.81,102.26,100.01
16-Dec-05,99.76,100.25,100.85,99.7
19-Dec-05,99.21,99.63,100.66,99.1
20-Dec-05,99.94,99.3,100.03,99.12
